biotoolsID,owner,repo,repo_url,repo.stargazers_count,repo.watchers_count,repo.subscribers_count,repo.forks_count,repo.open_issues_count,repo.network_count,num_contributors,num_releases,num_commits,num_pulls,avg_time_to_close_days,maturity
scanpy,theislab,scanpy,https://github.com/theislab/scanpy,2260.0,2260.0,47.0,679.0,485.0,679.0,169.0,95.0,3684.0,1913.0,387.715,None
metaanalysisonline,,,,,,,,,,,,,,,None
multiple_testing,,,,,,,,,,,,,,,None
UniversalMer,,,,,,,,,,,,,,,Emerging
nanofreelunch,,,,,,,,,,,,,,,None
inmoose,epigenelabs,inmoose,https://github.com/epigenelabs/inmoose,111.0,111.0,4.0,12.0,13.0,12.0,12.0,26.0,331.0,130.0,119.396,Mature
colopola_dataset_for_colorectal_cancer_detection,haile493,Colorectal-cancer-detection-using-ColoPola-dataset,https://github.com/haile493/Colorectal-cancer-detection-using-ColoPola-dataset,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,79.0,2.0,,Mature
cryodatabot,t00shadow,CryoDataBot,https://github.com/t00shadow/CryoDataBot,3.0,3.0,1.0,0.0,0.0,0.0,6.0,2.0,169.0,2.0,,None
qfeatures,,,,,,,,,,,,,,,None
pytmb,bioinfo-pf-curie,TMB,https://github.com/bioinfo-pf-curie/TMB?tab=readme-ov-file,63.0,63.0,5.0,17.0,2.0,17.0,6.0,4.0,141.0,4.0,673.338,None
moccasin,sbmlteam,moccasin,https://github.com/sbmlteam/moccasin,12.0,12.0,7.0,2.0,25.0,2.0,3.0,9.0,1046.0,16.0,45.837,None
libsbml,,,,,,,,,,,,,,,None
copasi,copasi,COPASI,https://github.com/copasi/COPASI,115.0,115.0,19.0,37.0,0.0,37.0,50.0,55.0,17372.0,8.0,,Mature
basico,,,,,,,,,,,,,,,Mature
online_sbml_validator,,,,,,,,,,,,,,,None
sqanti3,ConesaLab,SQANTI3,https://github.com/ConesaLab/SQANTI3,244.0,244.0,8.0,59.0,11.0,59.0,37.0,14.0,1557.0,129.0,113.979,Mature
mirgen,,,,,,,,,,,,,,,Mature
VADR,nawrockie,vadr,https://github.com/nawrockie/vadr,109.0,109.0,18.0,27.0,8.0,27.0,1.0,0.0,3423.0,11.0,89.366,None
16smicrobiomemlfs,nach00gar,16SMicrobiomeMLFS,https://github.com/nach00gar/16SMicrobiomeMLFS,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,,Emerging
pyteomics,levitsky,pyteomics,https://github.com/levitsky/pyteomics,142.0,142.0,6.0,38.0,5.0,38.0,23.0,25.0,1921.0,77.0,26.963,None
massivefold,GBLille,MassiveFold,https://github.com/GBLille/MassiveFold,105.0,105.0,3.0,12.0,2.0,12.0,23.0,17.0,612.0,2.0,24.297,None
OmicsQ,computproteomics,OmicsQ,https://github.com/computproteomics/OmicsQ,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,137.0,2.0,28.663,Mature
prism-ppi,,,,,,,,,,,,,,,None
proteinprompt,,,,,,,,,,,,,,,None
uk_butterfly_monitoring_scheme,,,,,,,,,,,,,,,Mature
RepeatModeler2,Dfam-consortium,RepeatModeler,https://github.com/Dfam-consortium/RepeatModeler/blob/master/LICENSE,222.0,222.0,7.0,25.0,10.0,25.0,5.0,11.0,286.0,19.0,898.609,Mature
chopper,wdecoster,chopper,https://github.com/wdecoster/chopper,219.0,219.0,8.0,17.0,3.0,17.0,8.0,15.0,127.0,14.0,57.836,Mature
purge_dups,dfguan,purge_dups,https://github.com/dfguan/purge_dups,266.0,266.0,8.0,24.0,133.0,24.0,5.0,4.0,88.0,7.0,69.812,None
compleasm,huangnengCSU,compleasm,https://github.com/huangnengCSU/compleasm,228.0,228.0,5.0,21.0,21.0,21.0,3.0,7.0,245.0,4.0,59.382,Mature
lexicmap,shenwei356,LexicMap,https://github.com/shenwei356/LexicMap,198.0,198.0,4.0,8.0,6.0,8.0,2.0,9.0,513.0,9.0,8.225,None
silva,,,,,,,,,,,,,,,Mature
silvangs,,,,,,,,,,,,,,,Mature
minicule,,,,,,,,,,,,,,,Emerging
fantasia,MetazoaPhylogenomicsLab,FANTASIA,https://github.com/MetazoaPhylogenomicsLab/FANTASIA,30.0,30.0,5.0,2.0,3.0,2.0,2.0,0.0,30.0,0.0,116.269,None
abiotic,PimenoffV,Abiotic,https://github.com/PimenoffV/Abiotic,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,None
vibe-upas,PimenoffV,VIBE,https://github.com/PimenoffV/VIBE,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,,None
metagenome_assenbly,HEAP-EXPOSOME,megahit-assembly,https://github.com/HEAP-EXPOSOME/megahit-assembly,,,,,,,,,,,,None
biotic,PimenoffV,biotic,https://github.com/PimenoffV/biotic,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,None
biopipe,HEAP-EXPOSOME,biopipe,https://github.com/HEAP-EXPOSOME/biopipe,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,25.0,0.0,,None
kite,HEAP-EXPOSOME,KITE,https://github.com/HEAP-EXPOSOME/KITE,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,80.0,0.0,,None
dalia,,,,,,,,,,,,,,,Emerging
fantasiav2,CBBIO,FANTASIA,https://github.com/CBBIO/FANTASIA,8.0,8.0,1.0,2.0,0.0,2.0,3.0,2.0,341.0,41.0,12.661,Mature
oncocnv,BoevaLab,ONCOCNV,https://github.com/BoevaLab/ONCOCNV/,25.0,25.0,3.0,13.0,14.0,13.0,2.0,5.0,19.0,3.0,,None
coreprofiler,,,,,,,,,,,,,,,None
autodock_vina,,,,,,,,,,,,,,,None
heap-hopsworks,HEAP-EXPOSOME,hopsworks,https://github.com/HEAP-EXPOSOME/hopsworks,0.0,0.0,0.0,0.0,0.0,153.0,69.0,0.0,6717.0,0.0,,None
cytoscape_web,,,,,,,,,,,,,,,None
deepsig,BolognaBiocomp,deepsig,https://github.com/BolognaBiocomp/deepsig,26.0,26.0,3.0,5.0,7.0,5.0,3.0,8.0,91.0,30.0,38.508,Mature
qiime2,,,https://github.com/qiime2,,,,,,,,,,,,Mature
nanoplot,wdecoster,NanoPlot,https://github.com/wdecoster/NanoPlot,509.0,509.0,10.0,49.0,19.0,49.0,11.0,5.0,645.0,44.0,65.54,Mature
kraken2,DerrickWood,kraken2,https://github.com/DerrickWood/kraken2,845.0,845.0,29.0,293.0,539.0,293.0,12.0,12.0,279.0,56.0,84.841,None
nanopack,wdecoster,nanopack,https://github.com/wdecoster/nanopack,272.0,272.0,7.0,18.0,0.0,18.0,1.0,0.0,35.0,0.0,62.946,None
nextdenovo,Nextomics,NextDenovo,https://github.com/Nextomics/NextDenovo/issues,396.0,396.0,17.0,54.0,51.0,54.0,2.0,13.0,111.0,10.0,31.975,Mature
quickmerge,mahulchak,quickmerge,https://github.com/mahulchak/quickmerge/issues,205.0,205.0,11.0,34.0,36.0,34.0,9.0,3.0,177.0,3.0,85.215,None
skm,,,,,,,,,,,,,,,Emerging
quast,ablab,quast,https://github.com/ablab/quast,479.0,479.0,39.0,88.0,82.0,88.0,17.0,16.0,2259.0,18.0,222.631,Mature
Racon,isovic,racon,https://github.com/isovic/racon,291.0,291.0,21.0,51.0,105.0,51.0,11.0,16.0,592.0,8.0,83.436,None
Flye,fenderglass,Flye,https://github.com/fenderglass/Flye/issues,880.0,880.0,28.0,171.0,23.0,171.0,30.0,30.0,1929.0,38.0,67.183,None
iNaturalist,,,,,,,,,,,,,,,None
barcode_of_life_database,,,,,,,,,,,,,,,Mature
pyrx,,,,,,,,,,,,,,,None
eucaim_dicom_anonymizer,,,,,,,,,,,,,,,None
biosimulations,reproducible-biomedical-modeling,Biosimulations,https://github.com/reproducible-biomedical-modeling/Biosimulations/issues,42.0,42.0,5.0,14.0,112.0,14.0,21.0,234.0,10017.0,3477.0,30.666,Emerging
b10k,,,,,,,,,,,,,,,Emerging
pavian,fbreitwieser,pavian,https://github.com/fbreitwieser/pavian/tree/master,433.0,433.0,19.0,79.0,71.0,79.0,10.0,1.0,397.0,8.0,85.016,None
busco,,,,,,,,,,,,,,,None
worms,,,,,,,,,,,,,,,None
mitofish,,,,,,,,,,,,,,,None
mitoannotator,tao-bioinfo,MiFish,https://github.com/tao-bioinfo/MiFish,22.0,22.0,1.0,3.0,1.0,3.0,1.0,6.0,46.0,0.0,55.956,Mature
ebird,,,,,,,,,,,,,,,Mature
zoonomiaproject,,,,,,,,,,,,,,,Mature
dnazoo,,,,,,,,,,,,,,,Mature
arctosdb,,,,,,,,,,,,,,,Mature
birdsoftheworld,,,,,,,,,,,,,,,Mature
barcode_of_life_cli,CNuge,BOLD-CLI,https://github.com/CNuge/BOLD-CLI,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,72.0,0.0,,Mature
genomics_2_proteins_portal,,,,,,,,,,,,,,,None
hpv-meta,HEAP-EXPOSOME,HPV-meta,https://github.com/HEAP-EXPOSOME/HPV-meta,0.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,6.0,1.0,,None
hpv-kite,HEAP-EXPOSOME,HPV-KITE,https://github.com/HEAP-EXPOSOME/HPV-KITE,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,78.0,0.0,,None
epigenetic_age_prediction,chiaraherzog,WIDclocks,https://github.com/chiaraherzog/WIDclocks,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,,None
methylation_preprocessing,chiaraherzog,eutopsQC,https://github.com/chiaraherzog/eutopsQC,1.0,1.0,1.0,3.0,0.0,3.0,2.0,1.0,65.0,2.0,,None
enrich_cpd,HEAP-EXPOSOME,ConsumerData,https://github.com/HEAP-EXPOSOME/ConsumerData,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,,None
mzspeclib,HUPO-PSI,mzspeclib-py,https://github.com/HUPO-PSI/mzspeclib-py,5.0,5.0,8.0,2.0,1.0,2.0,3.0,3.0,47.0,2.0,8.98,Mature
wtv,RECETOX,wtv,https://github.com/RECETOX/wtv,0.0,0.0,2.0,1.0,1.0,1.0,3.0,3.0,44.0,4.0,20.786,Emerging
data_ingestion_tool_upv_reference_node,,,,,,,,,,,,,,,None
2d_digital_mammography_harmonization,,,,,,,,,,,,,,,None
functional_connectivity,,,,,,,,,,,,,,,None
bracken,jenniferlu717,Bracken,https://github.com/jenniferlu717/Bracken,322.0,322.0,12.0,54.0,152.0,54.0,22.0,14.0,154.0,31.0,73.012,None
peptideprophet,,,,,,,,,,,,,,,None
proteinprophet,,,,,,,,,,,,,,,None
shaep,,,,,,,,,,,,,,,None
askomics,,,https://github.com/askomics,,,,,,,,,,,,Mature
flumut,izsvenezie-virology,FluMut,https://github.com/izsvenezie-virology/FluMut,11.0,11.0,3.0,0.0,1.0,0.0,3.0,7.0,211.0,4.0,1.022,None
virtual_imaging_platform,,,https://github.com/virtual-imaging-platform/,,,,,,,,,,,,Mature
genin2,izsvenezie-virology,genin2,https://github.com/izsvenezie-virology/genin2?tab=readme-ov-file,6.0,6.0,6.0,1.0,1.0,1.0,3.0,5.0,49.0,2.0,,None
pym2aia,m2aia,pym2aia,https://github.com/m2aia/pym2aia,7.0,7.0,1.0,3.0,2.0,3.0,4.0,1.0,130.0,4.0,23.783,None
msi-r,LaRoccaRaphael,MSI_recalibration,https://github.com/LaRoccaRaphael/MSI_recalibration,11.0,11.0,2.0,3.0,2.0,3.0,1.0,0.0,5.0,0.0,1.147,None
msiwarp,horvatovichlab,MSIWarp,https://github.com/horvatovichlab/MSIWarp,19.0,19.0,3.0,5.0,7.0,5.0,3.0,0.0,47.0,2.0,38.352,None
maldi_quant,sgibb,MALDIquant,https://github.com/sgibb/MALDIquant/,68.0,68.0,9.0,24.0,2.0,24.0,7.0,0.0,654.0,7.0,65.57,None
volumetry_analysis,,,,,,,,,,,,,,,None
deep_features_extraction,,,,,,,,,,,,,,,None
r1_and_t1_maps_extraction,,,,,,,,,,,,,,,None
diffusion_maps_extraction,,,,,,,,,,,,,,,None
r2_maps_extraction,,,,,,,,,,,,,,,None
gibi230_radiomic_features_extraction,,,,,,,,,,,,,,,None
perfusion_maps_extraction,,,,,,,,,,,,,,,None
overall_survival_in_neuroblastoma,,,,,,,,,,,,,,,None
overall_survival_and_treatment_response_in_glioblastoma_multiforme,,,,,,,,,,,,,,,None
cluster_based_harmonization,,,,,,,,,,,,,,,None
ct-based_neuroblastoma_tumour_detection_and_segmentation,,,,,,,,,,,,,,,None
mr-based_glioblastoma_tumour_detection_and_segmentation,,,,,,,,,,,,,,,None
mr-based_dipg_tumour_detection_and_segmentation,,,,,,,,,,,,,,,None
mr-based_neuroblastoma_tumour_detection_and_segmentation,,,,,,,,,,,,,,,None
galaxy_image_analysis,BMCV,galaxy-image-analysis,https://github.com/BMCV/galaxy-image-analysis,19.0,19.0,5.0,19.0,3.0,19.0,16.0,0.0,955.0,147.0,48.109,Emerging
giatools,BMCV,giatools,https://github.com/BMCV/giatools,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,70.0,11.0,3.001,None
aitana,,,,,,,,,,,,,,,Mature
radiatus,,,,,,,,,,,,,,,Mature
dicom-seg_annotation,,,,,,,,,,,,,,,Mature
act,,,,,,,,,,,,,,,Mature
cnsistent,,,,,,,,,,,,,,,Emerging
samtools,samtools,samtools,https://github.com/samtools/samtools,1800.0,1800.0,95.0,603.0,173.0,603.0,100.0,28.0,2803.0,894.0,90.835,Mature
BlobToolKit,,,https://github.com/blobtoolkit,,,,,,,,,,,,None
htslib,samtools,htslib,https://github.com/samtools/htslib,889.0,889.0,61.0,460.0,139.0,460.0,94.0,29.0,3460.0,1203.0,96.019,Mature
bcftools,samtools,bcftools,https://github.com/samtools/bcftools,818.0,818.0,46.0,258.0,327.0,258.0,58.0,26.0,3188.0,337.0,129.756,Mature
eucaim_dicomseg_c,marver17,DICOMSEG_Converter,https://github.com/marver17/DICOMSEG_Converter,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,,None
oma,,,,,,,,,,,,,,,None
tooldistillator,,,,,,,,,,,,,,,None
bdpn,evolbioinfo,bdct,https://github.com/evolbioinfo/bdct,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,136.0,0.0,,None
syngenes,,,,,,,,,,,,,,,None
fastspar,scwatts,fastspar,https://github.com/scwatts/fastspar,95.0,95.0,4.0,28.0,3.0,28.0,2.0,11.0,229.0,2.0,125.492,None
phylophlan,biobakery,phylophlan,https://github.com/biobakery/phylophlan,159.0,159.0,5.0,34.0,50.0,34.0,15.0,7.0,491.0,8.0,47.82,Mature
fastspar-tool,scwatts,fastspar,https://github.com/scwatts/fastspar,95.0,95.0,4.0,28.0,3.0,28.0,2.0,11.0,229.0,2.0,125.492,None
krakenparser,PopovIILab,KrakenParser,https://github.com/PopovIILab/KrakenParser,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,101.0,11.0,,Emerging
idh1_ko_cell_lysate-hela,,,,,,,,,,,,,,,None
mcherry_mscv_retrovirus,,,,,,,,,,,,,,,None
luciferase_mscv_retrovirus,,,,,,,,,,,,,,,None
retrotector,,,,,,,,,,,,,,,None
eucaim_dicomseg_convert,marver17,DICOMSEG_Converter,https://github.com/marver17/DICOMSEG_Converter,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,,None
eucaim_dicomseg_conv,marver17,DICOMSEG_Converter,https://github.com/marver17/DICOMSEG_Converter,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,,None
eucaim_dicomseg_converter,marver17,DICOMSEG_Converter,https://github.com/marver17/DICOMSEG_Converter,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,,None
time_coherente_tool,,,,,,,,,,,,,,,None
mugvre,Multiscale-Genomics,VRE,https://github.com/Multiscale-Genomics/VRE,6.0,6.0,8.0,0.0,0.0,0.0,2.0,0.0,137.0,5.0,490.825,None
dicomseg_converter,marver17,DICOMSEG_Converter,https://github.com/marver17/DICOMSEG_Converter,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,,None
nestedcombat,BenitoFar,NestedComBat,https://github.com/BenitoFar/NestedComBat,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,,Emerging
digital_research_environment,,,,,,,,,,,,,,,Emerging
multi-regional_prostate_segmentation_tool,,,,,,,,,,,,,,,Mature
panscan,CATG-Github,panscan,https://github.com/CATG-Github/panscan,7.0,7.0,1.0,0.0,1.0,0.0,5.0,4.0,140.0,1.0,,None
human_microbiome_compendium,,,,,,,,,,,,,,,Emerging
clotbase,,,,,,,,,,,,,,,None
mainzelliste,,,,,,,,,,,,,,,Mature
rspace,,,https://github.com/rspace-os,,,,,,,,,,,,Mature
icgebnet_protein_tools,,,,,,,,,,,,,,,None
genstore,,,,,,,,,,,,,,,Emerging
spex,Genentech,SPEX,https://github.com/Genentech/SPEX,3.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,16.0,2.0,105.216,None
sylph,bluenote-1577,sylph,https://github.com/bluenote-1577/sylph,261.0,261.0,6.0,11.0,5.0,11.0,3.0,16.0,283.0,5.0,34.775,None
chevreul,cobriniklab,chevreul,https://github.com/cobriniklab/chevreul,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,20.0,0.0,,Emerging
nf-core_airrflow,nf-core,airrflow,https://github.com/nf-core/airrflow,69.0,69.0,161.0,45.0,35.0,45.0,18.0,17.0,2618.0,304.0,161.316,Mature
plantismash,plantismash,plantismash,https://github.com/plantismash/plantismash/releases,33.0,33.0,3.0,13.0,20.0,13.0,8.0,7.0,183.0,17.0,63.401,None
waveseekernet,nhhaidee,WaveSeekerNet,https://github.com/nhhaidee/WaveSeekerNet,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,43.0,0.0,,None
viper-decoypep,A-Klingenberg,VIPER,https://github.com/A-Klingenberg/VIPER/tree/main,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,213.0,0.0,,Emerging
metagem,franciscozorrilla,metaGEM,https://github.com/franciscozorrilla/metaGEM,250.0,250.0,5.0,47.0,12.0,47.0,8.0,6.0,669.0,30.0,136.078,None
pytximport,complextissue,pytximport,https://github.com/complextissue/pytximport,37.0,37.0,1.0,2.0,1.0,2.0,3.0,11.0,135.0,33.0,7.664,None
kvfinder-web,LBC-LNBio,KVFinder-web,https://github.com/LBC-LNBio/KVFinder-web,1.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,74.0,0.0,0.002,Mature
hymet,inesbmartins02,HYMET,https://github.com/inesbmartins02/HYMET,0.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,28.0,0.0,,None
genesplicer,,,,,,,,,,,,,,,None
splicemachine,,,,,,,,,,,,,,,None
spladder,ratschlab,spladder,https://github.com/ratschlab/spladder/wiki,111.0,111.0,13.0,35.0,33.0,35.0,7.0,26.0,1075.0,12.0,292.994,None
netgene2,,,,,,,,,,,,,,,Emerging
BVSim,YongyiLuo98,BVSim,https://github.com/YongyiLuo98/BVSim,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,96.0,0.0,3.703,None
fermo-core,fermo-metabolomics,fermo_core,https://github.com/fermo-metabolomics/fermo_core,1.0,1.0,2.0,1.0,3.0,1.0,1.0,19.0,376.0,45.0,0.106,Emerging
fermo,fermo-metabolomics,fermo,https://github.com/fermo-metabolomics/fermo,32.0,32.0,2.0,7.0,4.0,7.0,3.0,13.0,481.0,34.0,58.344,Emerging
buffercalc,,,,,,,,,,,,,,,Mature
hyperparameter_scoring_hi-c,joachimwolff,hyperparameterScoringHiC,https://github.com/joachimwolff/hyperparameterScoringHiC,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,,None
AMICI,AMICI-dev,AMICI,https://github.com/AMICI-dev/AMICI/issues,127.0,127.0,10.0,30.0,105.0,30.0,32.0,125.0,4366.0,1965.0,307.946,Mature
galaxy_ecology,galaxyecology,tools-ecology,https://github.com/galaxyecology/tools-ecology,9.0,9.0,4.0,26.0,7.0,26.0,20.0,1.0,1360.0,185.0,225.974,Mature
pia,medbioinf,pia,https://github.com/medbioinf/pia,24.0,24.0,7.0,9.0,10.0,9.0,7.0,34.0,839.0,173.0,507.711,Mature
epimutacions,isglobal-brge,epimutacionsShiny),"Epimutations are rare alterations of the normal DNA methylation pattern at specific loci, which can lead to rare diseases. Methylation microarrays enable genome-wide epimutation detection, but technical limitations prevent their use in clinical settings: methods applied to rare diseases’ data cannot be easily incorporated to standard analyses pipelines, while epimutation methods implemented in R packages (ramr) have not been validated for rare diseases. We have developed epimutacions, a Bioconductor package (https://bioconductor.org/packages/release/bioc/html/epimutacions.html). epimutacions implements two previously reported methods and four new statistical approaches to detect epimutations, along with functions to annotate and visualize epimutations. Additionally, we have developed an user-friendly Shiny app to facilitate epimutations detection (https://github.com/isglobal-brge/epimutacionsShiny) to non-bioinformatician users. We first compared the performance of epimutacions and ramr packages using three public datasets with experimentally validated epimutations. Methods in epimutacions had a high performance at low sample sizes and outperformed methods in ramr. Second, we used two general population children cohorts (INMA and HELIX) to determine the technical and biological factors that affect epimutations detection, providing guidelines on how designing the experiments or preprocessing the data. In these cohorts, most epimutations did not correlate with detectable regional gene expression changes. Finally, we exemplified how epimutacions can be used in a clinical context. We run epimutacions in a cohort of children with autism disorder and identified novel recurrent epimutations in candidate genes for autism. Overall, we present epimutacions a new Bioconductor package for incorporating epimutations detection to rare disease diagnosis and provide guidelines for the design and data analyses.",,,,,,,,,,,,None
openms,OpenMS,OpenMS,https://github.com/OpenMS/OpenMS,541.0,541.0,28.0,364.0,521.0,364.0,260.0,15.0,35256.0,4879.0,847.606,Mature
pyOpenMS,OpenMS,pyopenms-extra,https://github.com/OpenMS/pyopenms-extra,49.0,49.0,18.0,73.0,47.0,73.0,41.0,3.0,1170.0,285.0,202.155,Mature
OpenSWATH,OpenSWATH,docker,https://github.com/OpenSWATH/docker,7.0,7.0,4.0,4.0,0.0,4.0,2.0,3.0,28.0,0.0,1.973,None
openpepxl,,,,,,,,,,,,,,,None
flashida,,,,,,,,,,,,,,,None
flashida2,,,,,,,,,,,,,,,None
biosurfdb,,,,,,,,,,,,,,,Mature
go_enrichment_tool,,,,,,,,,,,,,,,None
trace4medicalimagecleaning,,,,,,,,,,,,,,,Emerging
metexplore,,,,,,,,,,,,,,,Mature
longitools_exposome_toolbox,inab,openVRE,https://github.com/inab/openVRE/tree/longitools,11.0,11.0,8.0,3.0,0.0,3.0,4.0,0.0,330.0,3.0,,Mature
gemma,PavlidisLab,Gemma,https://github.com/PavlidisLab/Gemma,23.0,23.0,3.0,6.0,354.0,6.0,11.0,49.0,22412.0,267.0,274.548,Mature
metaphlan,biobakery,MetaPhlAn,https://github.com/biobakery/MetaPhlAn,379.0,379.0,20.0,91.0,0.0,91.0,28.0,30.0,898.0,28.0,41.937,None
samclip,tseemann,samclip,https://github.com/tseemann/samclip,52.0,52.0,1.0,10.0,11.0,10.0,2.0,3.0,28.0,4.0,77.56,None
netpicorna,,,,,,,,,,,,,,,Legacy
enrsa,chc-code,eNRSA,https://github.com/chc-code/eNRSA,4.0,4.0,2.0,0.0,3.0,0.0,8.0,0.0,222.0,0.0,98.771,None
comparems2,524D,compareMS2,https://github.com/524D/compareMS2,4.0,4.0,2.0,1.0,16.0,1.0,3.0,20.0,359.0,2.0,135.69,Mature
openvre,inab,openVRE,https://github.com/inab/openVRE/wiki,11.0,11.0,8.0,3.0,0.0,3.0,4.0,0.0,330.0,3.0,,Mature
exposome_maps,,,,,,,,,,,,,,,Mature
pr2,pr2database,pr2-primers,https://github.com/pr2database/pr2-primers,5.0,5.0,1.0,1.0,2.0,1.0,2.0,4.0,81.0,4.0,60.26,None
opencloning,manulera,OpenCloning,https://github.com/manulera/OpenCloning,37.0,37.0,4.0,9.0,14.0,9.0,3.0,31.0,111.0,19.0,69.217,Emerging
metapr2,,,,,,,,,,,,,,,None
pr2-reference,pr2database,pr2database,https://github.com/pr2database/pr2database/releases,83.0,83.0,10.0,7.0,4.0,7.0,1.0,19.0,177.0,1.0,191.87,Mature
rdmkit,elixir-europe,rdmkit,https://github.com/elixir-europe/rdmkit,104.0,104.0,10.0,145.0,32.0,145.0,95.0,5.0,2767.0,1288.0,194.801,None
avida,devosoft,avida,https://github.com/devosoft/avida,636.0,636.0,70.0,118.0,26.0,118.0,61.0,1.0,4555.0,47.0,600.693,None
plaza_4.0,,,,,,,,,,,,,,,None
cellbindb,STOmics,cs-benchmark,https://github.com/STOmics/cs-benchmark,8.0,8.0,3.0,0.0,1.0,0.0,1.0,0.0,63.0,0.0,,None
clowm,,,,,,,,,,,,,,,Mature
hi-cgan,joachimwolff,Hi-cGAN,https://github.com/joachimwolff/Hi-cGAN,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,156.0,1.0,,None
mudoger,mdsufz,MuDoGeR,https://github.com/mdsufz/MuDoGeR,88.0,88.0,5.0,9.0,10.0,9.0,8.0,0.0,1953.0,9.0,81.909,None
marinemetagenomedb,,,,,,,,,,,,,,,None
animalassociatedmetagenomedb,,,,,,,,,,,,,,,None
checkm2,chklovski,CheckM2,https://github.com/chklovski/CheckM2,236.0,236.0,5.0,29.0,46.0,29.0,16.0,4.0,166.0,19.0,105.412,Mature
optimjv3,cobilab,OptimJV3,https://github.com/cobilab/OptimJV3,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,123.0,0.0,,None
psipred,,,,,,,,,,,,,,,None
ramclustr,cbroeckl,RAMClustR,https://github.com/cbroeckl/RAMClustR,13.0,13.0,8.0,17.0,11.0,17.0,10.0,0.0,793.0,16.0,353.268,Emerging
nextprot,,,https://github.com/calipho-sib/,,,,,,,,,,,,Legacy
csdr,AlmaasLab,csdR,https://github.com/AlmaasLab/csdR,7.0,7.0,2.0,1.0,0.0,1.0,3.0,0.0,57.0,0.0,672.147,Mature
kisse,hassanakthv,SIPMS,https://github.com/hassanakthv/SIPMS,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,118.0,0.0,,None
titania,,,,,,,,,,,,,,,None
we_sa,russelllab,wesa,https://github.com/russelllab/wesa,3.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,26.0,1.0,,None
chemfh,antwiser,ChemFH,https://github.com/antwiser/ChemFH,4.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,0.0,,Emerging
lncrnaway,,,,,,,,,,,,,,,Mature
isovis,ClarkLaboratory,IsoVis,https://github.com/ClarkLaboratory/IsoVis?tab=MPL-2.0-1-ov-file,12.0,12.0,1.0,5.0,2.0,5.0,3.0,0.0,35.0,1.0,,Mature
ddmut-ppi,,,,,,,,,,,,,,,None
workflowhub,,,,,,,,,,,,,,,Emerging
rocrate-validator,crs4,rocrate-validator,https://github.com/crs4/rocrate-validator,17.0,17.0,13.0,12.0,18.0,12.0,8.0,22.0,1416.0,65.0,11.12,Emerging
lifemonitor,crs4,life_monitor,https://github.com/crs4/life_monitor,4.0,4.0,11.0,4.0,16.0,4.0,4.0,31.0,3792.0,316.0,151.887,Mature
deepannotation,mawenlong2016,DeepAnnotation,https://github.com/mawenlong2016/DeepAnnotation,4.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,78.0,0.0,,None
spacedust,soedinglab,spacedust,https://github.com/soedinglab/spacedust/,116.0,116.0,8.0,6.0,13.0,6.0,3.0,2.0,99.0,0.0,0.837,Emerging
ppai,,,,,,,,,,,,,,,None
